Date,NOKOIS1w,NOKOIS1m,NOKOIS3m,NOKOIS6m
06/10/2014,1.5,1.46875,1.433955224,1.415961538
07/10/2014,1.5,1.465625,1.432462687,1.415
08/10/2014,1.5,1.4625,1.430970149,1.414038462
09/10/2014,1.5,1.459375,1.429477612,1.410961538
10/10/2014,1.5,1.45625,1.427985075,1.409807692
11/10/2014,1.5,1.45625,1.427985075,1.409807692
12/10/2014,1.5,1.45625,1.427985075,1.409807692
13/10/2014,1.5,1.4375,1.396268657,1.366346154
14/10/2014,1.5,1.433333333,1.394029851,1.364615385
15/10/2014,1.5,1.429166667,1.391791045,1.362884615
16/10/2014,1.5,1.4625,1.425373134,1.394807692
17/10/2014,1.491666667,1.460416667,1.423507463,1.393461538
18/10/2014,1.491666667,1.460416667,1.423507463,1.393461538
19/10/2014,1.491666667,1.460416667,1.423507463,1.393461538
20/10/2014,1.483333333,1.458333333,1.423731343,1.395615385
21/10/2014,1.475,1.45625,1.421940299,1.394307692
22/10/2014,1.466666667,1.454166667,1.420149254,1.393
23/10/2014,1.5,1.5,1.442164179,1.3975
24/10/2014,1.5,1.5,1.404477612,1.341153846
25/10/2014,1.5,1.5,1.404477612,1.341153846
26/10/2014,1.5,1.5,1.404477612,1.341153846
27/10/2014,1.5,1.5,1.401492537,1.339038462
28/10/2014,1.5,1.5,1.398507463,1.336923077
29/10/2014,1.5,1.5,1.395522388,1.334807692
30/10/2014,1.5,1.5,1.379104478,1.303653846
31/10/2014,1.5,1.5,1.389552239,1.321
01/11/2014,1.5,1.5,1.389552239,1.321
02/11/2014,1.5,1.5,1.389552239,1.321
03/11/2014,1.5,1.5,1.386567164,1.318307692
04/11/2014,1.5,1.5,1.38358209,1.315615385
05/11/2014,1.5,1.5,1.410447761,1.345923077
06/11/2014,1.5,1.5,1.43880597,1.382307692
07/11/2014,1.5,1.5,1.437313433,1.38
08/11/2014,1.5,1.5,1.437313433,1.38
09/11/2014,1.5,1.5,1.437313433,1.38
10/11/2014,1.5,1.5,1.467910448,1.417115385
11/11/2014,1.5,1.497916667,1.467164179,1.421538462
12/11/2014,1.5,1.495833333,1.46641791,1.412884615
13/11/2014,1.5,1.49375,1.465671642,1.410769231
14/11/2014,1.5,1.491666667,1.464925373,1.408653846
15/11/2014,1.5,1.491666667,1.464925373,1.408653846
16/11/2014,1.5,1.491666667,1.464925373,1.408653846
17/11/2014,1.5,1.489583333,1.464179104,1.406538462
18/11/2014,1.5,1.4875,1.463432836,1.404423077
19/11/2014,1.5,1.485416667,1.462686567,1.402307692
20/11/2014,1.5,1.483333333,1.461940299,1.400192308
21/11/2014,1.5,1.48125,1.46119403,1.398076923
22/11/2014,1.5,1.48125,1.46119403,1.398076923
23/11/2014,1.5,1.48125,1.46119403,1.398076923
24/11/2014,1.5,1.479166667,1.460447761,1.395961538
25/11/2014,1.5,1.477083333,1.459701493,1.393846154
26/11/2014,1.5,1.45,1.417910448,1.329769231
27/11/2014,1.5,1.445833333,1.41641791,1.326923077
28/11/2014,1.5,1.441666667,1.414925373,1.324076923
29/11/2014,1.5,1.441666667,1.414925373,1.324076923
30/11/2014,1.5,1.441666667,1.414925373,1.324076923
01/12/2014,1.5,1.4375,1.413432836,1.321230769
02/12/2014,1.5,1.433333333,1.411940299,1.318384615
03/12/2014,1.5,1.429166667,1.410447761,1.315538462
04/12/2014,1.5,1.425,1.408955224,1.312692308
05/12/2014,1.475,1.38125,1.36119403,1.275769231
06/12/2014,1.475,1.38125,1.36119403,1.275769231
07/12/2014,1.475,1.38125,1.36119403,1.275769231
08/12/2014,1.45,1.375,1.358955224,1.272692308
09/12/2014,1.425,1.36875,1.356716418,1.269615385
10/12/2014,1.4,1.3625,1.354477612,1.266153846
11/12/2014,1.291666667,1.260416667,1.253731343,1.142692308
12/12/2014,1.25,1.25,1.25,1.125576923
13/12/2014,1.25,1.25,1.25,1.125576923
14/12/2014,1.25,1.25,1.25,1.125576923
15/12/2014,1.25,1.25,1.25,1.122307692
16/12/2014,1.25,1.25,1.25,1.119038462
17/12/2014,1.25,1.25,1.25,1.118615385
18/12/2014,1.25,1.25,1.25,1.124615385
19/12/2014,1.25,1.25,1.25,1.109615385
20/12/2014,1.25,1.25,1.25,1.109615385
21/12/2014,1.25,1.25,1.25,1.109615385
22/12/2014,1.25,1.25,1.25,1.118461538
23/12/2014,1.25,1.25,1.246268657,1.115384615
24/12/2014,1.25,1.25,1.242537313,1.112307692
25/12/2014,1.25,1.25,1.242537313,1.112307692
26/12/2014,1.25,1.25,1.242537313,1.112307692
27/12/2014,1.25,1.25,1.242537313,1.112307692
28/12/2014,1.25,1.25,1.242537313,1.112307692
29/12/2014,1.25,1.25,1.237910448,1.089846154
30/12/2014,1.25,1.25,1.233880597,1.086384615
31/12/2014,1.25,1.25,1.223880597,1.045384615
01/01/2015,1.25,1.25,1.223880597,1.045384615
02/01/2015,1.25,1.25,1.218656716,1.041153846
03/01/2015,1.25,1.25,1.218656716,1.041153846
04/01/2015,1.25,1.25,1.218656716,1.041153846
05/01/2015,1.25,1.25,1.213432836,1.036923077
06/01/2015,1.25,1.25,1.208208955,1.032692308
07/01/2015,1.25,1.25,1.202985075,1.028461538
08/01/2015,1.25,1.25,1.197761194,1.028615385
09/01/2015,1.25,1.25,1.205671642,1.043692308
10/01/2015,1.25,1.25,1.205671642,1.043692308
11/01/2015,1.25,1.25,1.205671642,1.043692308
12/01/2015,1.25,1.25,1.196268657,1.017153846
13/01/2015,1.25,1.25,1.191791045,1.006538462
14/01/2015,1.25,1.25,1.187313433,1.002115385
15/01/2015,1.25,1.25,1.182835821,0.997692308
16/01/2015,1.25,1.25,1.190298507,0.989153846
17/01/2015,1.25,1.25,1.190298507,0.989153846
18/01/2015,1.25,1.25,1.190298507,0.989153846
19/01/2015,1.25,1.25,1.186567164,0.984769231
20/01/2015,1.25,1.25,1.182835821,0.980384615
21/01/2015,1.25,1.25,1.179104478,0.976
22/01/2015,1.25,1.25,1.145522388,0.916538462
23/01/2015,1.25,1.25,1.140298507,0.911538462
24/01/2015,1.25,1.25,1.140298507,0.911538462
25/01/2015,1.25,1.25,1.140298507,0.911538462
26/01/2015,1.25,1.25,1.135074627,0.906538462
27/01/2015,1.25,1.25,1.129850746,0.901538462
28/01/2015,1.25,1.25,1.124626866,0.896538462
29/01/2015,1.25,1.25,1.138059701,0.913461538
30/01/2015,1.25,1.25,1.145223881,0.917076923
31/01/2015,1.25,1.25,1.145223881,0.917076923
01/02/2015,1.25,1.25,1.145223881,0.917076923
02/02/2015,1.25,1.25,1.14738806,0.973846154
03/02/2015,1.25,1.25,1.141791045,0.969807692
04/02/2015,1.25,1.25,1.13619403,0.965769231
05/02/2015,1.25,1.25,1.138059701,0.988653846
06/02/2015,1.25,1.25,1.153731343,1.002307692
07/02/2015,1.25,1.25,1.153731343,1.002307692
08/02/2015,1.25,1.25,1.153731343,1.002307692
09/02/2015,1.25,1.25,1.15,0.998461538
10/02/2015,1.25,1.25,1.165671642,1.028846154
11/02/2015,1.25,1.25,1.161940299,1.025576923
12/02/2015,1.25,1.25,1.112686567,0.957692308
13/02/2015,1.25,1.25,1.135074627,0.993461538
14/02/2015,1.25,1.25,1.135074627,0.993461538
15/02/2015,1.25,1.25,1.135074627,0.993461538
16/02/2015,1.25,1.25,1.131343284,0.989846154
17/02/2015,1.25,1.25,1.12761194,0.986230769
18/02/2015,1.25,1.25,1.123880597,0.982615385
19/02/2015,1.25,1.25,1.120149254,0.979
20/02/2015,1.25,1.25,1.131716418,0.993461538
21/02/2015,1.25,1.25,1.131716418,0.993461538
22/02/2015,1.25,1.25,1.131716418,0.993461538
23/02/2015,1.25,1.25,1.128358209,0.99
24/02/2015,1.25,1.25,1.125,0.986538462
25/02/2015,1.25,1.242708333,1.121641791,0.983076923
26/02/2015,1.25,1.235416667,1.118283582,0.979615385
27/02/2015,1.25,1.228125,1.114925373,0.976153846
28/02/2015,1.25,1.228125,1.114925373,0.976153846
01/03/2015,1.25,1.228125,1.114925373,0.976153846
02/03/2015,1.25,1.220833333,1.111567164,0.972692308
03/03/2015,1.25,1.213541667,1.108208955,0.969230769
04/03/2015,1.25,1.20625,1.104850746,0.965769231
05/03/2015,1.25,1.220833333,1.139552239,1.019
06/03/2015,1.25,1.183333333,1.079104478,0.962307692
07/03/2015,1.25,1.183333333,1.079104478,0.962307692
08/03/2015,1.25,1.183333333,1.079104478,0.962307692
09/03/2015,1.25,1.175,1.075373134,0.959076923
10/03/2015,1.25,1.166666667,1.071641791,0.929615385
11/03/2015,1.25,1.135416667,1.048507463,0.915961538
12/03/2015,1.25,1.125,1.04141791,0.912307692
13/03/2015,1.25,1.114583333,1.034328358,0.908653846
14/03/2015,1.25,1.114583333,1.034328358,0.908653846
15/03/2015,1.25,1.114583333,1.034328358,0.908653846
16/03/2015,1.25,1.104166667,1.027238806,0.904423077
17/03/2015,1.25,1.09375,0.961343284,0.8
18/03/2015,1.25,1.083333333,0.952089552,0.794846154
19/03/2015,1.25,1.25,1.147761194,1.035192308
20/03/2015,1.25,1.25,1.129850746,1.012692308
21/03/2015,1.25,1.25,1.129850746,1.012692308
22/03/2015,1.25,1.25,1.129850746,1.012692308
23/03/2015,1.25,1.25,1.184925373,1.066461538
24/03/2015,1.25,1.25,1.180447761,1.063384615
25/03/2015,1.25,1.25,1.175970149,1.060307692
26/03/2015,1.25,1.25,1.171492537,1.057230769
27/03/2015,1.25,1.25,1.163432836,1.044153846
28/03/2015,1.25,1.25,1.163432836,1.044153846
29/03/2015,1.25,1.25,1.163432836,1.044153846
30/03/2015,1.25,1.25,1.140298507,1.019615385
31/03/2015,1.25,1.25,1.135074627,1.016538462
01/04/2015,1.25,1.25,1.124253731,1.000961538
02/04/2015,1.25,1.25,1.124253731,1.000961538
03/04/2015,1.25,1.25,1.124253731,1.000961538
04/04/2015,1.25,1.25,1.124253731,1.000961538
05/04/2015,1.25,1.25,1.124253731,1.000961538
06/04/2015,1.25,1.25,1.124253731,1.000961538
07/04/2015,1.25,1.245833333,1.112686567,0.977307692
08/04/2015,1.25,1.239583333,1.096268657,0.9625
09/04/2015,1.25,1.23125,1.06641791,0.925
10/04/2015,1.25,1.225,1.068208955,0.935769231
11/04/2015,1.25,1.225,1.068208955,0.935769231
12/04/2015,1.25,1.225,1.068208955,0.935769231
13/04/2015,1.25,1.235416667,1.116268657,0.990692308
14/04/2015,1.25,1.2325,1.111044776,0.986846154
15/04/2015,1.25,1.229583333,1.105820896,0.983
16/04/2015,1.25,1.216666667,1.088059701,0.969461538
17/04/2015,1.25,1.2125,1.082835821,0.965461538
18/04/2015,1.25,1.2125,1.082835821,0.965461538
19/04/2015,1.25,1.2125,1.082835821,0.965461538
20/04/2015,1.25,1.1875,1.056716418,0.949807692
21/04/2015,1.25,1.18125,1.051492537,0.945769231
22/04/2015,1.25,1.1875,1.056716418,0.961538462
23/04/2015,1.25,1.182291667,1.051492537,0.958076923
24/04/2015,1.25,1.191666667,1.078358209,0.995384615
25/04/2015,1.25,1.191666667,1.078358209,0.995384615
26/04/2015,1.25,1.191666667,1.078358209,0.995384615
27/04/2015,1.25,1.1875,1.087313433,1.007307692
28/04/2015,1.25,1.2,1.102985075,1.025192308
29/04/2015,1.25,1.196875,1.099253731,1.028076923
30/04/2015,1.25,1.19375,1.083208955,1.012884615
01/05/2015,1.25,1.19375,1.083208955,1.012884615
02/05/2015,1.25,1.19375,1.083208955,1.012884615
03/05/2015,1.25,1.19375,1.083208955,1.012884615
04/05/2015,1.233333333,1.170833333,1.081343284,1.017307692
05/05/2015,1.216666667,1.166666667,1.07761194,1.014615385
06/05/2015,1.1875,1.140625,1.063432836,1.013076923
07/05/2015,1.25,1.25,1.153358209,1.094807692
08/05/2015,1.25,1.25,1.150746269,1.079423077
09/05/2015,1.25,1.25,1.150746269,1.079423077
10/05/2015,1.25,1.25,1.150746269,1.079423077
11/05/2015,1.25,1.25,1.13358209,1.058923077
12/05/2015,1.25,1.25,1.130597015,1.062307692
13/05/2015,1.25,1.25,1.142910448,1.0725
14/05/2015,1.25,1.25,1.142910448,1.0725
15/05/2015,1.25,1.25,1.140298507,1.070192308
16/05/2015,1.25,1.25,1.140298507,1.070192308
17/05/2015,1.25,1.25,1.140298507,1.070192308
18/05/2015,1.25,1.25,1.137686567,1.067884615
19/05/2015,1.25,1.242708333,1.135074627,1.065576923
20/05/2015,1.25,1.235416667,1.132462687,1.063269231
21/05/2015,1.25,1.23125,1.147014925,1.073461538
22/05/2015,1.25,1.220833333,1.127238806,1.065192308
23/05/2015,1.25,1.220833333,1.127238806,1.065192308
24/05/2015,1.25,1.220833333,1.127238806,1.065192308
25/05/2015,1.25,1.220833333,1.127238806,1.065192308
26/05/2015,1.25,1.214583333,1.128208955,1.066692308
27/05/2015,1.25,1.2,1.103731343,1.036538462
28/05/2015,1.25,1.191666667,1.100746269,1.033846154
29/05/2015,1.25,1.193333333,1.120597015,1.046153846
30/05/2015,1.25,1.193333333,1.120597015,1.046153846
31/05/2015,1.25,1.193333333,1.120597015,1.046153846
01/06/2015,1.25,1.175,1.094776119,1.038461538
02/06/2015,1.25,1.166666667,1.091791045,1.032307692
03/06/2015,1.25,1.158333333,1.08880597,1.040307692
04/06/2015,1.25,1.1375,1.065298507,1.007884615
05/06/2015,1.25,1.128125,1.061940299,1.005192308
06/06/2015,1.25,1.128125,1.061940299,1.005192308
07/06/2015,1.25,1.128125,1.061940299,1.005192308
08/06/2015,1.25,1.11875,1.05858209,1.0025
09/06/2015,1.25,1.109375,1.055223881,0.999807692
10/06/2015,1.25,1.1,1.051865672,0.990576923
11/06/2015,1.25,1.090625,1.048507463,0.987884615
12/06/2015,1.25,1.1,1.067910448,1.026923077
13/06/2015,1.25,1.1,1.067910448,1.026923077
14/06/2015,1.25,1.1,1.067910448,1.026923077
15/06/2015,1.216666667,1.091666667,1.064925373,1.013076923
16/06/2015,1.183333333,1.083333333,1.061940299,1.010384615
17/06/2015,1.15,1.075,1.058955224,1.007692308
18/06/2015,1.041666667,1.010416667,1.003731343,0.956730769
19/06/2015,1,1,1,0.948076923
20/06/2015,1,1,1,0.948076923
21/06/2015,1,1,1,0.948076923
22/06/2015,1,1,1,0.946730769
23/06/2015,1,1,1,0.945384615
24/06/2015,1,1,1,0.949923077
25/06/2015,1,1,0.998507463,0.948615385
26/06/2015,1,1,0.997014925,0.947307692
27/06/2015,1,1,0.997014925,0.947307692
28/06/2015,1,1,0.997014925,0.947307692
29/06/2015,1,1,0.995522388,0.946
30/06/2015,1,1,0.994029851,0.944692308
01/07/2015,1,1,0.992537313,0.943384615
02/07/2015,1,1,0.991044776,0.9325
03/07/2015,1,1,0.987462687,0.918461538
04/07/2015,1,1,0.987462687,0.918461538
05/07/2015,1,1,0.987462687,0.918461538
06/07/2015,1,1,0.985671642,0.916538462
07/07/2015,1,1,0.979850746,0.899615385
08/07/2015,1,1,0.97761194,0.8975
09/07/2015,1,1,0.975373134,0.895384615
10/07/2015,1,1,0.991044776,0.933653846
11/07/2015,1,1,0.991044776,0.933653846
12/07/2015,1,1,0.991044776,0.933653846
13/07/2015,1,1,0.990298507,0.931923077
14/07/2015,1,1,0.989552239,0.930192308
15/07/2015,1,1,0.98880597,0.928461538
16/07/2015,1,1,0.983283582,0.924
17/07/2015,1,1,0.982238806,0.922307692
18/07/2015,1,1,0.982238806,0.922307692
19/07/2015,1,1,0.982238806,0.922307692
20/07/2015,1,1,0.98119403,0.920615385
21/07/2015,1,1,0.980149254,0.918923077
22/07/2015,1,1,0.979104478,0.917230769
23/07/2015,1,1,0.968656716,0.903076923
24/07/2015,1,1,0.977014925,0.901153846
25/07/2015,1,1,0.977014925,0.901153846
26/07/2015,1,1,0.977014925,0.901153846
27/07/2015,1,1,0.975970149,0.899230769
28/07/2015,1,1,0.974925373,0.897307692
29/07/2015,1,1,0.972014925,0.894230769
30/07/2015,1,1,0.970895522,0.892307692
31/07/2015,1,1,0.969776119,0.890384615
01/08/2015,1,1,0.969776119,0.890384615
02/08/2015,1,1,0.969776119,0.890384615
03/08/2015,1,1,0.968656716,0.888461538
04/08/2015,1,1,0.967537313,0.886538462
05/08/2015,1,1,0.96641791,0.884615385
06/08/2015,1,1,0.964179104,0.882692308
07/08/2015,1,1,0.961940299,0.880769231
08/08/2015,1,1,0.961940299,0.880769231
09/08/2015,1,1,0.961940299,0.880769231
10/08/2015,1,1,0.959701493,0.878846154
11/08/2015,1,1,0.959701493,0.872384615
12/08/2015,1,1,0.955223881,0.867692308
13/08/2015,1,1,0.941791045,0.861307692
14/08/2015,1,1,0.939552239,0.85
15/08/2015,1,1,0.939552239,0.85
16/08/2015,1,1,0.939552239,0.85
17/08/2015,1,1,0.937313433,0.847692308
18/08/2015,1,1,0.93238806,0.840769231
19/08/2015,1,1,0.920895522,0.833846154
20/08/2015,1,1,0.918358209,0.824769231
21/08/2015,1,1,0.915820896,0.822307692
22/08/2015,1,1,0.915820896,0.822307692
23/08/2015,1,1,0.915820896,0.822307692
24/08/2015,1,1,0.895522388,0.780769231
25/08/2015,1,0.995,0.900298507,0.787769231
26/08/2015,1,0.9875,0.876865672,0.771076923
27/08/2015,1,0.98125,0.873134328,0.768230769
28/08/2015,1,0.970833333,0.858208955,0.757692308
29/08/2015,1,0.970833333,0.858208955,0.757692308
30/08/2015,1,0.970833333,0.858208955,0.757692308
31/08/2015,1,0.963541667,0.854477612,0.754807692
01/09/2015,1,0.95625,0.850746269,0.751923077
02/09/2015,1,0.948958333,0.861940299,0.770769231
03/09/2015,1,0.95,0.870149254,0.786307692
04/09/2015,1,0.953125,0.886567164,0.803846154
05/09/2015,1,0.953125,0.886567164,0.803846154
06/09/2015,1,0.953125,0.886567164,0.803846154
07/09/2015,1,0.947916667,0.883955224,0.801538462
08/09/2015,1,0.942708333,0.881343284,0.799230769
09/09/2015,1,0.94,0.890298507,0.817230769
10/09/2015,1,0.935,0.888059701,0.815153846
11/09/2015,1,0.93,0.885820896,0.813076923
12/09/2015,1,0.93,0.885820896,0.813076923
13/09/2015,1,0.93,0.885820896,0.813076923
14/09/2015,1,0.921875,0.881343284,0.8075
15/09/2015,1,0.933333333,0.903283582,0.83
16/09/2015,1,0.929166667,0.901492537,0.828076923
17/09/2015,1,0.925,0.897761194,0.826153846
18/09/2015,0.983333333,0.920833333,0.90238806,0.818230769
19/09/2015,0.983333333,0.920833333,0.90238806,0.818230769
20/09/2015,0.983333333,0.920833333,0.90238806,0.818230769
21/09/2015,0.975,0.9375,0.920522388,0.824615385
22/09/2015,0.9625,0.934375,0.91641791,0.821923077
23/09/2015,0.95,0.93125,0.912313433,0.819230769
24/09/2015,0.791666667,0.760416667,0.735820896,0.705384615
25/09/2015,0.75,0.75,0.730970149,0.702692308
26/09/2015,0.75,0.75,0.730970149,0.702692308
27/09/2015,0.75,0.75,0.730970149,0.702692308
28/09/2015,0.75,0.75,0.715671642,0.6825
29/09/2015,0.75,0.75,0.714179104,0.681538462
30/09/2015,0.75,0.75,0.712686567,0.680576923
01/10/2015,0.75,0.75,0.71119403,0.679615385
02/10/2015,0.75,0.75,0.741044776,0.719038462
03/10/2015,0.75,0.75,0.741044776,0.719038462
04/10/2015,0.75,0.75,0.741044776,0.719038462
05/10/2015,0.75,0.75,0.740298507,0.718461538
06/10/2015,0.75,0.75,0.739552239,0.717884615
07/10/2015,0.75,0.75,0.73880597,0.717307692
08/10/2015,0.75,0.75,0.738059701,0.716730769
09/10/2015,0.75,0.75,0.737313433,0.716153846
10/10/2015,0.75,0.75,0.737313433,0.716153846
11/10/2015,0.75,0.75,0.737313433,0.716153846
12/10/2015,0.75,0.75,0.743283582,0.731153846
13/10/2015,0.75,0.75,0.744328358,0.730461538
14/10/2015,0.75,0.75,0.735074627,0.715153846
15/10/2015,0.75,0.75,0.734328358,0.71
16/10/2015,0.75,0.75,0.73358209,0.709230769
17/10/2015,0.75,0.75,0.73358209,0.709230769
18/10/2015,0.75,0.75,0.73358209,0.709230769
19/10/2015,0.75,0.75,0.732835821,0.708461538
20/10/2015,0.75,0.75,0.732089552,0.707692308
21/10/2015,0.75,0.75,0.731343284,0.706923077
22/10/2015,0.75,0.75,0.720895522,0.689038462
23/10/2015,0.75,0.75,0.719776119,0.688076923
24/10/2015,0.75,0.75,0.719776119,0.688076923
25/10/2015,0.75,0.75,0.719776119,0.688076923
26/10/2015,0.75,0.734375,0.697014925,0.663846154
27/10/2015,0.75,0.733333333,0.695522388,0.662692308
28/10/2015,0.75,0.732291667,0.694029851,0.661538462
29/10/2015,0.75,0.73125,0.692537313,0.660384615
30/10/2015,0.745833333,0.730208333,0.691044776,0.647307692
31/10/2015,0.745833333,0.730208333,0.691044776,0.647307692
01/11/2015,0.745833333,0.730208333,0.691044776,0.647307692
02/11/2015,0.741666667,0.729166667,0.689552239,0.645576923
03/11/2015,0.7375,0.728125,0.688059701,0.643846154
04/11/2015,0.733333333,0.727083333,0.686567164,0.642115385
05/11/2015,0.729166667,0.726041667,0.685074627,0.640384615
06/11/2015,0.75,0.75,0.72238806,0.675961538
07/11/2015,0.75,0.75,0.72238806,0.675961538
08/11/2015,0.75,0.75,0.72238806,0.675961538
09/11/2015,0.75,0.75,0.721641791,0.674423077
10/11/2015,0.75,0.75,0.720895522,0.672884615
11/11/2015,0.75,0.75,0.720149254,0.672538462
12/11/2015,0.75,0.75,0.719402985,0.671
13/11/2015,0.75,0.75,0.718656716,0.669461538
14/11/2015,0.75,0.75,0.718656716,0.669461538
15/11/2015,0.75,0.75,0.718656716,0.669461538
16/11/2015,0.75,0.75,0.717910448,0.650576923
17/11/2015,0.75,0.747916667,0.717164179,0.648653846
18/11/2015,0.75,0.745833333,0.71641791,0.646730769
19/11/2015,0.75,0.74375,0.715671642,0.644807692
20/11/2015,0.75,0.741666667,0.714925373,0.642884615
21/11/2015,0.75,0.741666667,0.714925373,0.642884615
22/11/2015,0.75,0.741666667,0.714925373,0.642884615
23/11/2015,0.75,0.739583333,0.714179104,0.640961538
24/11/2015,0.75,0.7375,0.713432836,0.644423077
25/11/2015,0.75,0.735416667,0.712686567,0.636153846
26/11/2015,0.75,0.733333333,0.711940299,0.633846154
27/11/2015,0.75,0.73125,0.71119403,0.631538462
28/11/2015,0.75,0.73125,0.71119403,0.631538462
29/11/2015,0.75,0.73125,0.71119403,0.631538462
30/11/2015,0.75,0.729166667,0.710447761,0.629230769
01/12/2015,0.75,0.727083333,0.709701493,0.626923077
02/12/2015,0.75,0.725,0.708955224,0.624615385
03/12/2015,0.75,0.722916667,0.708208955,0.643461538
04/12/2015,0.75,0.720833333,0.707462687,0.641538462
05/12/2015,0.75,0.720833333,0.707462687,0.641538462
06/12/2015,0.75,0.720833333,0.707462687,0.641538462
07/12/2015,0.75,0.703125,0.685074627,0.611346154
08/12/2015,0.75,0.683333333,0.661940299,0.587538462
09/12/2015,0.75,0.679166667,0.660447761,0.577692308
10/12/2015,0.75,0.675,0.658955224,0.582153846
11/12/2015,0.7375,0.690625,0.680597015,0.590192308
12/12/2015,0.7375,0.690625,0.680597015,0.590192308
13/12/2015,0.7375,0.690625,0.680597015,0.590192308
14/12/2015,0.725,0.6875,0.679477612,0.57
15/12/2015,0.715,0.68875,0.683134328,0.581076923
16/12/2015,0.683333333,0.658333333,0.651492537,0.563461538
17/12/2015,0.75,0.75,0.745522388,0.663846154
18/12/2015,0.75,0.75,0.744029851,0.666923077
19/12/2015,0.75,0.75,0.744029851,0.666923077
20/12/2015,0.75,0.75,0.744029851,0.666923077
21/12/2015,0.75,0.75,0.742537313,0.664615385
22/12/2015,0.75,0.75,0.741044776,0.662307692
23/12/2015,0.82,0.76,0.751044776,0.672307692
24/12/2015,0.75,0.75,0.738059701,0.659038462
25/12/2015,0.75,0.75,0.738059701,0.659038462
26/12/2015,0.75,0.75,0.738059701,0.659038462
27/12/2015,0.75,0.75,0.738059701,0.659038462
28/12/2015,0.75,0.75,0.736567164,0.656923077
29/12/2015,0.75,0.75,0.732089552,0.642153846
30/12/2015,0.75,0.75,0.730298507,0.639846154
31/12/2015,0.74,0.75,0.728507463,0.627538462
01/01/2016,0.74,0.75,0.728507463,0.627538462
02/01/2016,0.74,0.75,0.728507463,0.627538462
03/01/2016,0.74,0.75,0.728507463,0.627538462
04/01/2016,0.75,0.75,0.720895522,0.613846154
05/01/2016,0.75,0.75,0.718656716,0.611346154
06/01/2016,0.75,0.75,0.71641791,0.608846154
07/01/2016,0.75,0.75,0.720149254,0.605
08/01/2016,0.75,0.75,0.718283582,0.605384615
09/01/2016,0.75,0.75,0.718283582,0.605384615
10/01/2016,0.75,0.75,0.718283582,0.605384615
11/01/2016,0.75,0.75,0.71641791,0.594230769
12/01/2016,0.75,0.75,0.714552239,0.591538462
13/01/2016,0.75,0.75,0.712686567,0.588846154
14/01/2016,0.75,0.75,0.710820896,0.613076923
15/01/2016,0.75,0.75,0.708955224,0.621153846
16/01/2016,0.75,0.75,0.708955224,0.621153846
17/01/2016,0.75,0.75,0.708955224,0.621153846
18/01/2016,0.75,0.75,0.707089552,0.618461538
19/01/2016,0.75,0.75,0.705223881,0.615769231
20/01/2016,0.75,0.75,0.703358209,0.613076923
21/01/2016,0.75,0.75,0.701492537,0.610384615
22/01/2016,0.75,0.75,0.679477612,0.572307692
23/01/2016,0.75,0.75,0.679477612,0.572307692
24/01/2016,0.75,0.75,0.679477612,0.572307692
25/01/2016,0.75,0.75,0.676865672,0.569615385
26/01/2016,0.75,0.75,0.674253731,0.566923077
27/01/2016,0.75,0.75,0.671641791,0.564230769
28/01/2016,0.75,0.75,0.669029851,0.561538462
29/01/2016,0.75,0.75,0.66641791,0.548076923
30/01/2016,0.75,0.75,0.66641791,0.548076923
31/01/2016,0.75,0.75,0.66641791,0.548076923
01/02/2016,0.75,0.75,0.666268657,0.558615385
02/02/2016,0.75,0.75,0.663731343,0.555923077
03/02/2016,0.75,0.76,0.64119403,0.543230769
04/02/2016,0.75,0.75,0.658656716,0.550538462
05/02/2016,0.75,0.75,0.654626866,0.547846154
06/02/2016,0.75,0.75,0.654626866,0.547846154
07/02/2016,0.75,0.75,0.654626866,0.547846154
08/02/2016,0.75,0.75,0.652089552,0.555923077
09/02/2016,0.75,0.75,0.64880597,0.553230769
10/02/2016,0.75,0.75,0.645522388,0.550538462
11/02/2016,0.75,0.75,0.642238806,0.547846154
12/02/2016,0.75,0.75,0.638955224,0.545153846
13/02/2016,0.75,0.75,0.638955224,0.545153846
14/02/2016,0.75,0.75,0.638955224,0.545153846
15/02/2016,0.75,0.75,0.635671642,0.542461538
16/02/2016,0.75,0.742916667,0.63238806,0.539769231
17/02/2016,0.75,0.735833333,0.629104478,0.537076923
18/02/2016,0.75,0.72875,0.625820896,0.534384615
19/02/2016,0.75,0.720833333,0.619029851,0.529230769
20/02/2016,0.75,0.720833333,0.619029851,0.529230769
21/02/2016,0.75,0.720833333,0.619029851,0.529230769
22/02/2016,0.75,0.713541667,0.615671642,0.526538462
23/02/2016,0.75,0.70625,0.612313433,0.523846154
24/02/2016,0.75,0.691666667,0.595522388,0.504807692
25/02/2016,0.75,0.683333333,0.592164179,0.501923077
26/02/2016,0.75,0.675,0.58880597,0.499038462
27/02/2016,0.75,0.675,0.58880597,0.499038462
28/02/2016,0.75,0.675,0.58880597,0.499038462
29/02/2016,0.75,0.666666667,0.585447761,0.496153846
01/03/2016,0.75,0.658333333,0.582089552,0.493269231
02/03/2016,0.75,0.65,0.578731343,0.490384615
03/03/2016,0.75,0.630833333,0.557164179,0.466
04/03/2016,0.75,0.621666667,0.553432836,0.462923077
05/03/2016,0.75,0.621666667,0.553432836,0.462923077
06/03/2016,0.75,0.621666667,0.553432836,0.462923077
07/03/2016,0.75,0.6125,0.549701493,0.459846154
